id;name;geoid;geoname;value;datetime
542;Generación prevista Solar fotovoltaica;;;0;2017-01-04T05:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-04T06:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-04T07:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;52.7;2017-01-04T08:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;430.1;2017-01-04T09:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1012.6;2017-01-04T10:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1478.8;2017-01-04T11:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1584.1;2017-01-04T12:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1788.9;2017-01-04T13:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1764.8;2017-01-04T14:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1443.2;2017-01-04T15:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;890.1;2017-01-04T16:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;312.6;2017-01-04T17:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;26.5;2017-01-04T18:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-04T19:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-04T20:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-04T21:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-04T22:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-04T23:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-05T00:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-05T01:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-05T02:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-05T03:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-05T04:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-05T05:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-05T06:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-05T07:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;65.8;2017-01-05T08:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;487.5;2017-01-05T09:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1143.5;2017-01-05T10:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1731.5;2017-01-05T11:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2188.4;2017-01-05T12:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2459.2;2017-01-05T13:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2369;2017-01-05T14:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1918.4;2017-01-05T15:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1192.8;2017-01-05T16:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;386.3;2017-01-05T17:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;45.5;2017-01-05T18:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-05T19:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-05T20:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-05T21:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-05T22:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-05T23:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-06T00:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-06T01:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-06T02:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-06T03:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-06T04:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-06T05:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-06T06:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-06T07:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;57.2;2017-01-06T08:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;484.5;2017-01-06T09:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1202.5;2017-01-06T10:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1789.7;2017-01-06T11:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2218.7;2017-01-06T12:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2441.3;2017-01-06T13:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2325.1;2017-01-06T14:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1966.7;2017-01-06T15:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1292.3;2017-01-06T16:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;394.5;2017-01-06T17:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;40.1;2017-01-06T18:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-06T19:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-06T20:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-06T21:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-06T22:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-06T23:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-07T00:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-07T01:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-07T02:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-07T03:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-07T04:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-07T05:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-07T06:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-07T07:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;63.8;2017-01-07T08:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;534;2017-01-07T09:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1333.1;2017-01-07T10:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2009.9;2017-01-07T11:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2505.5;2017-01-07T12:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2779.4;2017-01-07T13:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2580.6;2017-01-07T14:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2121.1;2017-01-07T15:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1336.7;2017-01-07T16:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;461.4;2017-01-07T17:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;48.7;2017-01-07T18:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-07T19:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-07T20:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-07T21:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-07T22:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-07T23:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-08T00:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-08T01:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-08T02:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-08T03:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-08T04:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-08T05:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-08T06:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-08T07:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;75.5;2017-01-08T08:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;575.9;2017-01-08T09:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1417.1;2017-01-08T10:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2143.8;2017-01-08T11:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2670.1;2017-01-08T12:00:00+01:00
